Time (s);Position_X;Position_Y;norme;vitesse;acceleration
0,1401;0,045429049;0,164569168;0,170724368;0,074516801;-1,365215732
0,1402;0,045273805;0,164619657;0,170731804;0,074360116;-1,566851704
0,1403;0,045118494;0,164669985;0,170739224;0,074199779;-1,603368735
0,1404;0,044963115;0,164720154;0,170746627;0,074035832;-1,639470368
0,1405;0,044807669;0,164770162;0,170754014;0,073868324;-1,675084879
0,1406;0,044652155;0,164820008;0,170761384;0,073697307;-1,710171005
0,1407;0,044496575;0,164869694;0,170768736;0,073522836;-1,744705042
0,1408;0,044340927;0,164919218;0,17077607;0,073344969;-1,778673481
0,1409;0,044185213;0,164968579;0,170783387;0,073163762;-1,81206892
0,141;0,044029431;0,165017778;0,170790685;0,072979273;-1,844887568
0,1411;0,043873583;0,165066814;0,170797964;0,07279156;-1,877127701
0,1412;0,043717669;0,165115687;0,170805224;0,072600681;-1,908788808
0,1413;0,043561688;0,165164395;0,170812465;0,072406694;-1,939871003
0,1414;0,04340564;0,16521294;0,170819686;0,072209657;-1,970374661
0,1415;0,043249526;0,165261319;0,170826887;0,072009627;-2,00030025
0,1416;0,043093346;0,165309534;0,170834067;0,071806662;-2,02964818
0,1417;0,0429371;0,165357583;0,170841227;0,07160082;-2,058418827
0,1418;0,042780788;0,165405467;0,170848367;0,071392159;-2,086612425
0,1419;0,04262441;0,165453185;0,170855485;0,071180736;-2,114229172
0,142;0,042467966;0,165500736;0,170862581;0,070966609;-2,141269212
0,1421;0,042311457;0,16554812;0,170869656;0,070749836;-2,167732691
0,1422;0,042154882;0,165595337;0,170876709;0,070530474;-2,193619861
0,1423;0,041998242;0,165642387;0,17088374;0,070308581;-2,218931014
0,1424;0,041841537;0,165689269;0,170890749;0,070084214;-2,24366668
0,1425;0,041684766;0,165735982;0,170897734;0,069857431;-2,267827579
0,1426;0,041527931;0,165782528;0,170904697;0,06962829;-2,291414694
0,1427;0,04137103;0,165828904;0,170911637;0,069396847;-2,314429343
0,1428;0,041214066;0,165875112;0,170918553;0,06916316;-2,336873187
0,1429;0,041057036;0,165921149;0,170925446;0,068927285;-2,358748269
0,143;0,040899942;0,165967018;0,170932315;0,068689279;-2,380057071
0,1431;0,040742784;0,166012716;0,17093916;0,068449199;-2,400802501
0,1432;0,040585562;0,166058244;0,17094598;0,0682071;-2,420987949
0,1433;0,040428277;0,166103601;0,170952777;0,067963038;-2,440617253
0,1434;0,040270927;0,166148788;0,170959548;0,067717069;-2,459694762
0,1435;0,040113514;0,166193803;0,170966295;0,067469246;-2,478225344
0,1436;0,039956037;0,166238647;0,170973017;0,067219625;-2,496214277
0,1437;0,039798497;0,166283319;0,170979714;0,066968258;-2,513667444
0,1438;0,039640894;0,16632782;0,170986386;0,066715199;-2,530591095
0,1439;0,039483229;0,166372148;0,170993032;0,0664605;-2,546992056
0,144;0,0393255;0,166416304;0,170999652;0,066204212;-2,56287753
0,1441;0,039167709;0,166460287;0,171006247;0,065946386;-2,578255184
0,1442;0,039009856;0,166504097;0,171012816;0,065687073;-2,593133097
0,1443;0,038851941;0,166547734;0,171019358;0,065426321;-2,607519656
0,1444;0,038693963;0,166591197;0,171025875;0,065164179;-2,621423656
0,1445;0,038535924;0,166634487;0,171032365;0,064900693;-2,634854068
0,1446;0,038377824;0,166677603;0,171038828;0,064635911;-2,647820113
0,1447;0,038219662;0,166720545;0,171045265;0,064369878;-2,660331144
0,1448;0,038061439;0,166763313;0,171051675;0,064102639;-2,672396529
0,1449;0,037903155;0,166805906;0,171058059;0,063834236;-2,684025649
0,145;0,03774481;0,166848325;0,171064415;0,063564713;-2,695227699
0,1451;0,037586405;0,166890569;0,171070745;0,063294112;-2,706011723
0,1452;0,03742794;0,166932637;0,171077047;0,063022473;-2,716386477
0,1453;0,037269414;0,16697453;0,171083322;0,062749837;-2,726360365
0,1454;0,037110829;0,167016248;0,17108957;0,062476243;-2,735941546
0,1455;0,036952184;0,167057791;0,17109579;0,062201729;-2,745137842
0,1456;0,036793479;0,167099157;0,171101982;0,061926334;-2,753956965
0,1457;0,036634715;0,167140348;0,171108147;0,061650093;-2,762406567
0,1458;0,036475892;0,167181362;0,171114285;0,061373044;-2,7704946
0,1459;0,03631701;0,1672222;0,171120394;0,061095221;-2,778229438
0,146;0,036158069;0,167262861;0,171126476;0,060816659;-2,785620343
0,1461;0,03599907;0,167303346;0,17113253;0,060537391;-2,792677584
0,1462;0,035840012;0,167343654;0,171138555;0,06025745;-2,799412782
0,1463;0,035680897;0,167383786;0,171144553;0,059976866;-2,805838972
0,1464;0,035521723;0,16742374;0,171150523;0,059695669;-2,811970679
0,1465;0,035362492;0,167463517;0,171156464;0,059413886;-2,817823705
0,1466;0,035203203;0,167503116;0,171162377;0,059131545;-2,823415016
0,1467;0,035043856;0,167542538;0,171168262;0,058848669;-2,828762227
0,1468;0,034884453;0,167581783;0,171174119;0,05856528;-2,833883261
0,1469;0,034724992;0,167620849;0,171179947;0,058281401;-2,838795923
0,147;0,034565475;0,167659738;0,171185746;0,057997049;-2,843517322
0,1471;0,034405901;0,167698449;0,171191518;0,057712243;-2,848063696
0,1472;0,034246271;0,167736981;0,17119726;0,057426998;-2,852449985
0,1473;0,034086584;0,167775336;0,171202975;0,057141329;-2,856689721
0,1474;0,033926842;0,167813512;0,17120866;0,056855249;-2,860794879
0,1475;0,033767043;0,167851509;0,171214317;0,056568772;-2,864775994
0,1476;0,033607189;0,167889328;0,171219945;0,056281907;-2,868642113
0,1477;0,03344728;0,167926968;0,171225545;0,055994667;-2,872401031
0,1478;0,033287316;0,167964429;0,171231115;0,055707061;-2,876059335
0,1479;0,033127297;0,168001711;0,171236657;0,055419099;-2,879622751
0,148;0,032967223;0,168038814;0,17124217;0,055130789;-2,883096162
0,1481;0,032807094;0,168075738;0,171247654;0,054842141;-2,886483857
0,1482;0,032646912;0,168112483;0,17125311;0,054553162;-2,889789757
0,1483;0,032486675;0,168149047;0,171258536;0,05426386;-2,893017459
0,1484;0,032326385;0,168185433;0,171263934;0,053974243;-2,896170467
0,1485;0,032166041;0,168221638;0,171269302;0,053684318;-2,899252269
0,1486;0,032005644;0,168257664;0,171274641;0,053394091;-2,902266499
0,1487;0,031845194;0,16829351;0,171279952;0,05310357;-2,905216998
0,1488;0,031684692;0,168329176;0,171285233;0,052812759;-2,908107952
0,1489;0,031524137;0,168364661;0,171290485;0,052521664;-2,910943975
0,149;0,03136353;0,168399966;0,171295708;0,052230291;-2,913730177
0,1491;0,031202871;0,168435091;0,171300902;0,051938644;-2,916472255
0,1492;0,031042161;0,168470035;0,171306067;0,051646727;-2,919176598
0,1493;0,030881399;0,168504799;0,171311202;0,051354542;-2,921850281
0,1494;0,030720586;0,168539382;0,171316308;0,051062091;-2,924501172
0,1495;0,030559722;0,168573783;0,171321385;0,050769378;-2,92713791
0,1496;0,030398809;0,168608004;0,171326433;0,050476401;-2,929769979
0,1497;0,030237844;0,168642044;0,171331451;0,05018316;-2,932407603
0,1498;0,03007683;0,168675902;0,17133644;0,049889654;-2,935061716
0,1499;0,029915767;0,16870958;0,1713414;0,049595879;-2,937743851
0,15;0,029754654;0,168743075;0,17134633;0,049301833;-2,940465929
0,1501;0,029593493;0,168776389;0,171351231;0,049007509;-2,943239952
0,1502;0,029432282;0,168809521;0,171356102;0,048712901;-2,946077685
0,1503;0,029271024;0,168842472;0,171360944;0,048418002;-2,948990069
0,1504;0,029109717;0,16887524;0,171365756;0,048122803;-2,951986575
0,1505;0,028948363;0,168907827;0,171370539;0,047827296;-2,955074291
0,1506;0,028786961;0,168940231;0,171375292;0,04753147;-2,958256878
0,1507;0,028625512;0,168972453;0,171380016;0,047235317;-2,961533163
0,1508;0,028464017;0,169004492;0,17138471;0,046938827;-2,964895504
0,1509;0,028302475;0,169036349;0,171389374;0,046641995;-2,968327825
0,151;0,028140888;0,169068023;0,171394008;0,046344814;-2,971803376
0,1511;0,027979255;0,169099515;0,171398613;0,046047286;-2,975282154
0,1512;0,027817576;0,169130823;0,171403188;0,045749415;-2,978708158
0,1513;0,027655853;0,169161948;0,171407733;0,045451215;-2,982006453
0,1514;0,027494085;0,16919289;0,171412248;0,045152706;-2,985080447
0,1515;0,027332272;0,169223649;0,171416734;0,044853926;-2,987809364
0,1516;0,027170417;0,169254225;0,171421189;0,044554921;-2,990046574
0,1517;0,027008517;0,169284616;0,171425615;0,044255759;-2,991618955
0,1518;0,026846575;0,169314825;0,17143001;0,043956526;-2,992327969
0,1519;0,026684591;0,169344849;0,171434376;0,043657331;-2,991952933
0,152;0,026522564;0,16937469;0,171438712;0,043358305;-2,990256759
0,1521;0,026360496;0,169404347;0,171443018;0,043059606;-2,986994591
0,1522;0,026198387;0,169433819;0,171447294;0,042761413;-2,981925187
0,1523;0,026036237;0,169463108;0,17145154;0,042463931;-2,974824512
0,1524;0,025874047;0,169492213;0,171455757;0,042167381;-2,965500687
0,1525;0,025711817;0,169521134;0,171459944;0,041872;-2,953808748
0,1526;0,025549549;0,169549871;0,171464102;0,041578033;-2,939663776
0,1527;0,025387242;0,169578425;0,171468231;0,041285728;-2,923050471
0,1528;0,025224896;0,169606794;0,17147233;0,040995326;-2,904027871
0,1529;0,025062514;0,16963498;0,171476401;0,040707053;-2,88272837
0,153;0,024900094;0,169662983;0,171480443;0,040421118;-2,859351023
0,1531;0,024737638;0,169690802;0,171484457;0,040137703;-2,834149776
0,1532;0,024575146;0,169718438;0,171488443;0,039856961;-2,807418201
0,1533;0,024412619;0,169745891;0,1714924;0,039579014;-2,779472544
0,1534;0,024250057;0,169773161;0,171496331;0,03930395;-2,750634834
0,1535;0,024087461;0,169800249;0,171500234;0,039031828;-2,72121769
0,1536;0,02392483;0,169827154;0,17150411;0,038762677;-2,691512102
0,1537;0,023762167;0,169853878;0,17150796;0,038496499;-2,661778503
0,1538;0,02359947;0,169880419;0,171511783;0,038233275;-2,632241342
0,1539;0,023436741;0,169906779;0,171515581;0,037972966;-2,603086868
0,154;0,023273981;0,169932957;0,171519352;0,03771552;-2,574463426
0,1541;0,023111188;0,169958954;0,171523098;0,037460872;-2,546483716
0,1542;0,022948365;0,169984771;0,171526819;0,037208949;-2,519228309
0,1543;0,022785511;0,170010406;0,171530515;0,036959674;-2,492749734
0,1544;0,022622626;0,170035861;0,171534186;0,036712966;-2,467077079
0,1545;0,022459712;0,170061135;0,171537833;0,036468744;-2,442220079
0,1546;0,022296769;0,170086229;0,171541456;0,036226927;-2,418173287
0,1547;0,022133796;0,170111143;0,171545055;0,035987435;-2,394919493
0,1548;0,021970795;0,170135877;0,17154863;0,035750192;-2,372432903
0,1549;0,021807766;0,170160431;0,171552181;0,035515124;-2,350681583
0,155;0,02164471;0,170184805;0,171555709;0,035282161;-2,329629611
0,1551;0,021481625;0,170209001;0,171559215;0,035051237;-2,30923877
0,1552;0,021318514;0,170233016;0,171562697;0,03482229;-2,289469811
0,1553;0,021155377;0,170256853;0,171566156;0,034595261;-2,27028345
0,1554;0,020992213;0,170280511;0,171569593;0,034370097;-2,251641201
0,1555;0,020829023;0,17030399;0,171573008;0,034146747;-2,233505794
0,1556;0,020665808;0,17032729;0,171576401;0,033925163;-2,215841668
0,1557;0,020502568;0,170350411;0,171579771;0,033705301;-2,198615115
0,1558;0,020339304;0,170373354;0,17158312;0,033487122;-2,181794503
0,1559;0,020176015;0,170396118;0,171586447;0,033270587;-2,165350335
0,156;0,020012703;0,170418705;0,171589752;0,033055661;-2,149255224
0,1561;0,019849367;0,170441113;0,171593037;0,032842313;-2,133483953
0,1562;0,019686008;0,170463343;0,1715963;0,032630511;-2,118013334
0,1563;0,019522626;0,170485395;0,171599542;0,032420229;-2,102822202
0,1564;0,019359222;0,170507269;0,171602763;0,03221144;-2,08789136
0,1565;0,019195796;0,170528965;0,171605963;0,03200412;-2,073203403
0,1566;0,019032349;0,170550484;0,171609143;0,031798245;-2,058742765
0,1567;0,018868881;0,170571826;0,171612302;0,031593796;-2,044495559
0,1568;0,018705392;0,17059299;0,171615442;0,031390751;-2,030449525
0,1569;0,018541883;0,170613976;0,17161856;0,031189091;-2,016593995
0,157;0,018378353;0,170634786;0,171621659;0,030988799;-2,002919858
0,1571;0,018214804;0,170655418;0,171624738;0,030789857;-1,989419496
0,1572;0,018051237;0,170675873;0,171627798;0,030592249;-1,976086789
0,1573;0,01788765;0,170696152;0,171630837;0,030395957;-1,962917134
0,1574;0,017724045;0,170716253;0,171633857;0,030200966;-1,949907488
0,1575;0,017560422;0,170736178;0,171636858;0,030007261;-1,937056382
0,1576;0,017396781;0,170755927;0,171639839;0,029814824;-1,92436406
0,1577;0,017233123;0,170775498;0,171642802;0,029623641;-1,911832587
0,1578;0,017069449;0,170794894;0,171645745;0,029433694;-1,899466037
0,1579;0,016905758;0,170814113;0,17164867;0,029244967;-1,88727069
0,158;0,016742051;0,170833156;0,171651575;0,029057442;-1,875255384
0,1581;0,016578329;0,170852022;0,171654463;0,028871099;-1,86343185
0,1582;0,016414591;0,170870713;0,171657331;0,028685917;-1,851815232
0,1583;0,016250839;0,170889228;0,171660181;0,028501875;-1,840424663
0,1584;0,016087072;0,170907566;0,171663013;0,028318946;-1,829284083
0,1585;0,015923291;0,170925729;0,171665827;0,028137104;-1,818423184
0,1586;0,015759497;0,170943717;0,171668623;0,027956316;-1,807878736
0,1587;0,01559569;0,170961528;0,1716714;0,027776546;-1,797696039
0,1588;0,01543187;0,170979164;0,17167416;0,027597753;-1,787931134
0,1589;0,015268038;0,170996625;0,171676902;0,027419888;-1,778653247
0,159;0,015104194;0,17101391;0,171679626;0,027242893;-1,769948288
0,1591;0,014940339;0,17103102;0,171682333;0,027066701;-1,761923121
0,1592;0,014776473;0,171047954;0,171685022;0,02689123;-1,75471141
0,1593;0,014612597;0,171064713;0,171687694;0,026716382;-1,748481046
0,1594;0,014448711;0,171081297;0,171690348;0,026542037;-1,743444308
0,1595;0,014284815;0,171097706;0,171692985;0,02636805;-1,73987135
0,1596;0,014121069;0,171113808;0,171695485;0,025007916;-13,6013435
0,1597;0,013957373;0,171129688;0,171697928;0,024420839;-5,870768549
0,1598;0,01379372;0,171145356;0,171700319;0,023912126;-5,087123714
0,1599;0,013630105;0,171160815;0,171702662;0,023434611;-4,775150492
0,16;0,013466527;0,171176068;0,171704961;0,022985625;-4,489867722
0,1601;0,013302983;0,171191118;0,171707216;0,022556394;-4,292309519
0,1602;0,013139472;0,171205966;0,17170943;0,022138821;-4,175724597
0,1603;0,012975993;0,171220613;0,171711603;0,021725459;-4,133621839
0,1604;0,012812547;0,171235058;0,171713734;0,021309407;-4,160519834
0,1605;0,012649133;0,171249301;0,171715822;0,020884274;-4,251326041
0,1606;0,012485753;0,17126334;0,171717867;0,020444233;-4,400417328
0,1607;0,012322408;0,171277174;0,171719865;0,019984182;-4,600503448
0,1608;0,012159097;0,1712908;0,171721815;0,019500041;-4,841409734
0,1609;0,011995822;0,171304215;0,171723714;0,018989139;-5,109019524
0,161;0,011832584;0,171317418;0,171725559;0,018450665;-5,384748847
0,1611;0,011669382;0,171330404;0,171727348;0,017886063;-5,64601754
0,1612;0,011506216;0,171343173;0,171729078;0,017299251;-5,868115519
0,1613;0,011343084;0,171355724;0,171730747;0,016696498;-6,027534324
0,1614;0,011179985;0,171368054;0,171732356;0,016085874;-6,106242972
0,1615;0,011016917;0,171380166;0,171733903;0,015476299;-6,095749613
0,1616;0,010853878;0,171392059;0,171735391;0,014876348;-5,999505431
0,1617;0,010690866;0,171403736;0,17173682;0,014293088;-5,832598313
0,1618;0,010527879;0,1714152;0,171738194;0,01373122;-5,618677001
0,1619;0,010364915;0,171426453;0,171739513;0,013192709;-5,385117821
0,162;0,010201975;0,171437497;0,17174078;0,01267691;-5,157988237
0,1621;0,010039056;0,171448335;0,171741999;0,012181095;-4,958149499
0,1622;0,00987616;0,171458967;0,171743169;0,011701181;-4,799142519
0,1623;0,009713288;0,171469396;0,171744292;0,011232502;-4,686787669
0,1624;0,009550439;0,171479622;0,171745369;0,010770501;-4,620008942
0,1625;0,009387618;0,171489646;0,1717464;0,01031127;-4,592309774
0,1626;0,009224825;0,171499466;0,171747385;0,009851925;-4,593447303
0,1627;0,009062063;0,171509084;0,171748324;0,009390822;-4,611029131
0,1628;0,008899337;0,171518499;0,171749217;0,008927632;-4,631902636
0,1629;0,008736649;0,17152771;0,171750064;0,008463302;-4,64330073
0,163;0,008574005;0,171536718;0,171750864;0,007999926;-4,633758963
0,1631;0,008411407;0,171545523;0,171751618;0,007540542;-4,593844949
0,1632;0,008248861;0,171554125;0,171752326;0,007088867;-4,516744678
0,1633;0,00808637;0,171562527;0,171752991;0,006648994;-4,398733611
0,1634;0,007923938;0,171570729;0,171753614;0,006225042;-4,239519469
0,1635;0,007761569;0,171578734;0,171754196;0,005820802;-4,04239387
0,1636;0,007599265;0,171586543;0,17175474;0,005439393;-3,814096158
0,1637;0,007437028;0,17159416;0,171755248;0,005082962;-3,564307174
0,1638;0,007274861;0,171601588;0,171755723;0,004752469;-3,304933499
0,1639;0,007112763;0,171608828;0,171756168;0,004447561;-3,049080505
0,164;0,006950734;0,171615884;0,171756585;0,004166808;-2,80752962
0,1641;0,006788776;0,171622758;0,171756976;0,003907583;-2,592252535
0,1642;0,006626885;0,171629453;0,171757342;0,003666337;-2,412452255
0,1643;0,006465063;0,171635969;0,171757686;0,00343882;-2,275172226
0,1644;0,006303308;0,171642307;0,171758008;0,003220275;-2,185447778
0,1645;0,00614162;0,17164847;0,171758309;0,003005614;-2,146608921
0,1646;0,005979999;0,171654455;0,171758588;0,002789557;-2,160569709
0,1647;0,005818445;0,171660264;0,171758844;0,002566762;-2,227952037
0,1648;0,005656957;0,171665895;0,171759078;0,002331966;-2,347958039
0,1649;0,005495537;0,171671347;0,171759286;0,002080169;-2,517975753
0,165;0,005334185;0,171676617;0,171759466;0,001806871;-2,732974549
0,1651;0,005172903;0,171681703;0,171759617;0,001508389;-2,984824046
0,1652;0,005011689;0,171686603;0,171759735;0,001182213;-3,261756223
0,1653;0,004850545;0,171691314;0,171759818;0,000827387;-3,548268462
0,1654;0,004689471;0,171695833;0,171759863;0,000444807;-3,825795789
0,1655;0,004528466;0,171700159;0,171759866;3,74E-05;-4,074397009
0,1656;0,004367528;0,171704289;0,171759827;-0,000390177;-4,275444027
0,1657;0,004206657;0,171708223;0,171759744;-0,000831682;-4,415049479
0,1658;0,004045851;0,171711959;0,171759616;-0,001280338;-4,486563801
0,1659;0,003885108;0,171715498;0,171759443;-0,001729592;-4,492533573
0,166;0,003724427;0,171718841;0,171759226;-0,002174038;-4,44446096
0,1661;0,003563806;0,171721988;0,171758965;-0,002610011;-4,359727723
0,1662;0,003403244;0,171724942;0,171758661;-0,003035775;-4,257638769
0,1663;0,003242741;0,171727702;0,171758316;-0,003451306;-4,155312838
0,1664;0,003082298;0,171730271;0,17175793;-0,003857784;-4,064780854
0,1665;0,002921915;0,171732649;0,171757504;-0,004256975;-3,991906383
0,1666;0,002761594;0,171734837;0,171757039;-0,00465067;-3,93695615
0,1667;0,002601337;0,171736835;0,171756535;-0,005040283;-3,896128642
0,1668;0,002441147;0,171738644;0,171755993;-0,005426612;-3,863293482
0,1669;0,002281027;0,171740264;0,171755412;-0,005809761;-3,831490247
0,167;0,002120979;0,171741696;0,171754793;-0,00618917;-3,794088269
0,1671;0,001961007;0,171742941;0,171754136;-0,00656374;-3,745698118
0,1672;0,001801115;0,171743999;0,171753443;-0,006932032;-3,682922362
0,1673;0,001641304;0,171744872;0,171752714;-0,007292526;-3,604941246
0,1674;0,001481578;0,171745559;0,17175195;-0,007643912;-3,513857211
0,1675;0,001321939;0,171746064;0,171751151;-0,007985433;-3,41521314
0,1676;0,001162388;0,171746386;0,171750319;-0,008317029;-3,315952679
0,1677;0,001002927;0,171746527;0,171749455;-0,008639607;-3,225780573
0,1678;0,000843556;0,171746488;0,17174856;-0,00895517;-3,155629333
0,1679;0,000684277;0,17174627;0,171747633;-0,009266824;-3,116543285
0,168;0,000525089;0,171745873;0,171746675;-0,009578712;-3,11888067
0,1681;0,000365994;0,171745296;0,171745686;-0,009895854;-3,171422866
0,1682;0,00020699;0,171744539;0,171744663;-0,010223904;-3,280494121
0,1683;4,81E-05;0,1717436;0,171743606;-0,010568809;-3,449048605
0,1684;-0,000110737;0,171742477;0,171742513;-0,01093638;-3,675709387
0,1685;-0,000269461;0,171741168;0,17174138;-0,011331764;-3,953840091
0,1686;-0,000428091;0,17173967;0,171740204;-0,011758852;-4,270882667
0,1687;-0,000586627;0,17173798;0,171738982;-0,012219688;-4,608365237
0,1688;-0,00074489;0,171735882;0,171737497;-0,014846473;-26,26784645
0,1689;-0,000902948;0,171733461;0,171735835;-0,016620775;-17,74302267
0,169;-0,001060838;0,171730766;0,171734043;-0,017921012;-13,00237164
0,1691;-0,001218565;0,171727809;0,171732132;-0,019110432;-11,89419292
0,1692;-0,001376132;0,171724597;0,171730111;-0,020210896;-11,00463969
0,1693;-0,001533542;0,171721141;0,171727989;-0,02122321;-10,1231419
0,1694;-0,001690796;0,171717449;0,171725773;-0,022160416;-9,372060214
0,1695;-0,001847895;0,171713526;0,171723469;-0,023035214;-8,747978023
0,1696;-0,002004836;0,17170938;0,171721083;-0,023856047;-8,208331537
0,1697;-0,002161619;0,171705015;0,171718621;-0,024627458;-7,714114661
0,1698;-0,002318242;0,171700436;0,171716085;-0,025351417;-7,239586303
0,1699;-0,002474705;0,171695649;0,171713483;-0,02602904;-6,776227654
0,17;-0,002631006;0,171690659;0,171710816;-0,02666228;-6,332398234
0,1701;-0,002787148;0,171685469;0,171708091;-0,027255053;-5,927738042
0,1702;-0,002943128;0,171680084;0,17170531;-0,0278135;-5,584461812
0,1703;-0,00309895;0,171674507;0,171702475;-0,028345403;-5,319030943
0,1704;-0,003254611;0,17166874;0,171699589;-0,028859078;-5,136752637
0,1705;-0,003410114;0,171662785;0,171696653;-0,029362085;-5,030066005
0,1706;-0,003565458;0,171656642;0,171693667;-0,029860088;-4,980036902
0,1707;-0,003720644;0,171650312;0,171690631;-0,03035611;-4,960216152
0,1708;-0,003875673;0,171643796;0,171687546;-0,030850308;-4,941980961
0,1709;-0,004030544;0,171637094;0,171684412;-0,031340336;-4,900276365
0,171;-0,004185261;0,171630208;0,17168123;-0,031822174;-4,818381763
0,1711;-0,004339825;0,171623139;0,171678001;-0,032291216;-4,690419442
0,1712;-0,004494237;0,17161589;0,171674726;-0,032743322;-4,521059246
0,1713;-0,004648498;0,171608462;0,171671409;-0,033175614;-4,322920244
0,1714;-0,004802609;0,171600858;0,17166805;-0,033586898;-4,112838917
0,1715;-0,00495657;0,171593081;0,171664652;-0,033977702;-3,908045634
0,1716;-0,005110381;0,171585132;0,171661217;-0,034349967;-3,722651284
0,1717;-0,005264038;0,171577015;0,171657747;-0,03470643;-3,564626433
0,1718;-0,00541754;0,17156873;0,171654242;-0,035049834;-3,434042542
0,1719;-0,005570882;0,171560279;0,171650704;-0,035382163;-3,323288858
0,172;-0,00572406;0,171551664;0,171647133;-0,035704041;-3,218779804
0,1721;-0,005877068;0,171542887;0,171643532;-0,036014405;-3,103644533
0,1722;-0,006029902;0,171533949;0,171639901;-0,036310603;-2,961973547
0,1723;-0,006182558;0,171524854;0,171636242;-0,036589047;-2,784446196
0,1724;-0,006335033;0,171515603;0,171632557;-0,036846352;-2,573044777
0,1725;-0,006487325;0,1715062;0,171628849;-0,037080581;-2,342290384
0,1726;-0,006639432;0,171496646;0,17162512;-0,037292212;-2,116311426
0,1727;-0,006791356;0,171486946;0,171621371;-0,03748452;-1,923081946
0,1728;-0,006943095;0,1714771;0,171617605;-0,037663326;-1,788057305
0,1729;-0,007094651;0,17146711;0,171613821;-0,037836234;-1,729076016
0,173;-0,007246023;0,171456975;0,17161002;-0,03801157;-1,753366607
0,1731;-0,007397212;0,171446695;0,171606201;-0,038197231;-1,856605406
0,1732;-0,007548219;0,17143627;0,171602361;-0,038399598;-2,023674317
0,1733;-0,007699043;0,171425696;0,171598498;-0,038622693;-2,230943139
0,1734;-0,007849686;0,171414974;0,171594612;-0,038867698;-2,450052289
0,1735;-0,008000147;0,1714041;0,171590698;-0,039132987;-2,652892214
0,1736;-0,008150429;0,171393073;0,171586757;-0,039414668;-2,816809153
0,1737;-0,008300532;0,171381894;0,171582786;-0,039707522;-2,928536089
0,1738;-0,008450459;0,171370562;0,171578785;-0,040006075;-2,985535746
0,1739;-0,008600212;0,171359076;0,171574755;-0,040305516;-2,994405449
0,174;-0,00874979;0,171347438;0,171570695;-0,04060223;-2,967144561
0,1741;-0,008899195;0,171335648;0,171566605;-0,040893902;-2,91671946
0,1742;-0,009048425;0,171323708;0,171562487;-0,041179228;-2,853263398
0,1743;-0,00919748;0,171311619;0,171558342;-0,041457401;-2,781723443
0,1744;-0,009346355;0,171299383;0,171554169;-0,041727524;-2,701229027
0,1745;-0,009495049;0,171287;0,17154997;-0,041988135;-2,606110927
0,1746;-0,009643558;0,171274472;0,171545746;-0,042236964;-2,488294251
0,1747;-0,009791878;0,171261803;0,171541499;-0,042471022;-2,340582758
0,1748;-0,009940006;0,171248993;0,171537231;-0,04268703;-2,160079529
0,1749;-0,010087939;0,171236047;0,171532942;-0,042882106;-1,950757428
0,175;-0,010235674;0,171222967;0,171528637;-0,04305453;-1,724242465
0,1751;-0,010383211;0,171209755;0,171524316;-0,043204367;-1,498364707
0,1752;-0,010530547;0,171196414;0,171519983;-0,04333375;-1,29382971
0,1753;-0,010677683;0,171182947;0,171515638;-0,043446754;-1,130045885
0,1754;-0,010824618;0,171169355;0,171511284;-0,043548887;-1,021324178
0,1755;-0,010971352;0,171155639;0,171506919;-0,043646319;-0,974326117
0,1756;-0,011117886;0,171141799;0,171502544;-0,043745029;-0,98710044
0,1757;-0,011264219;0,171127835;0,171498159;-0,043849995;-1,049657972
0,1758;-0,011410351;0,171113748;0,171493763;-0,043964582;-1,145871212
0,1759;-0,011556282;0,171099535;0,171489354;-0,044090222;-1,256394738
0,176;-0,011702014;0,171085197;0,171484931;-0,044226434;-1,362121221
0,1761;-0,011847548;0,171070732;0,171480494;-0,044371178;-1,447444509
0,1762;-0,011992885;0,171056142;0,171476042;-0,044521429;-1,502505945
0,1763;-0,012138025;0,171041426;0,171471575;-0,044673813;-1,523843141
0,1764;-0,01228297;0,171026584;0,171467092;-0,044825153;-1,513399195
0,1765;-0,012427721;0,171011617;0,171462595;-0,044972794;-1,476406444
0,1766;-0,012572278;0,170996527;0,171458083;-0,045114689;-1,418950352
0,1767;-0,012716641;0,170981314;0,171453558;-0,045249285;-1,345962916
0,1768;-0,012860807;0,17096598;0,171449021;-0,045375297;-1,260116847
0,1769;-0,013004777;0,170950527;0,171444472;-0,045491474;-1,161767901
0,177;-0,013148548;0,170934956;0,171439912;-0,045596456;-1,049824902
0,1771;-0,013292118;0,170919269;0,171435343;-0,045688779;-0,923232618
0,1772;-0,013435485;0,170903468;0,171430767;-0,045767041;-0,782615736
0,1773;-0,013578646;0,170887556;0,171426184;-0,045830198;-0,631573452
0,1774;-0,013721602;0,170871534;0,171421596;-0,045877916;-0,477176235
0,1775;-0,01386435;0,170855405;0,171417005;-0,045910859;-0,329433472
0,1776;-0,014006889;0,17083917;0,171412412;-0,045930841;-0,19982126
0,1777;-0,01414922;0,170822831;0,171407818;-0,045940767;-0,099258618
0,1778;-0,014291342;0,170806389;0,171403223;-0,045944374;-0,036066564
0,1779;-0,014433255;0,170789845;0,171398628;-0,045945814;-0,014395199
0,178;-0,014574959;0,170773198;0,171394034;-0,045949156;-0,033426659
0,1781;-0,014716453;0,17075645;0,171389438;-0,045957903;-0,087463803
0,1782;-0,014857739;0,1707396;0,17138484;-0,045974588;-0,166855138
